sample_id	raw_file_name	quant_type	source_column	plate	well	replicate_letter	ip_name	bait_name	condition	is_control	replicate_group	keep	notes
q16642	q16642.raw	Intensity	Intensity q16642	OC2119	F06	B	q16642	TSHZ2	OC2119	N	TSHZ2__OC2119	Y	auto_filled_from_archiveSummary
q16643	q16643.raw	Intensity	Intensity q16643	OC2119	F05	B	q16643	CCNO	OC2119	N	CCNO__OC2119	Y	auto_filled_from_archiveSummary
q16644	q16644.raw	Intensity	Intensity q16644	OC2119	F04	B	q16644	TAL1	OC2119	N	TAL1__OC2119	Y	auto_filled_from_archiveSummary
q16645	q16645.raw	Intensity	Intensity q16645	OC2119	F03	B	q16645	PKMYT1	OC2119	N	PKMYT1__OC2119	Y	auto_filled_from_archiveSummary
q16646	q16646.raw	Intensity	Intensity q16646	OC2119	F02	B	q16646	PRKD1	OC2119	N	PRKD1__OC2119	Y	auto_filled_from_archiveSummary
q16647	q16647.raw	Intensity	Intensity q16647	OC2119	F01	B	q16647	GBX1	OC2119	N	GBX1__OC2119	Y	auto_filled_from_archiveSummary
q16650	q16650.raw	Intensity	Intensity q16650	OC2119	D12	B	q16650	C16orf55	OC2119	N	C16orf55__OC2119	Y	auto_filled_from_archiveSummary
q16656	q16656.raw	Intensity	Intensity q16656	OC2119	D10	C	q16656	TAS2R39	OC2119	N	TAS2R39__OC2119	Y	auto_filled_from_archiveSummary
q16657	q16657.raw	Intensity	Intensity q16657	OC2119	D09	B	q16657	LBX2	OC2119	N	LBX2__OC2119	Y	auto_filled_from_archiveSummary
q16658	q16658.raw	Intensity	Intensity q16658	OC2119	D08	B	q16658	HPR	OC2119	N	HPR__OC2119	Y	auto_filled_from_archiveSummary
q16659	q16659.raw	Intensity	Intensity q16659	OC2119	D07	B	q16659	AS3MT	OC2119	N	AS3MT__OC2119	Y	auto_filled_from_archiveSummary
q16660	q16660.raw	Intensity	Intensity q16660	OC2119	D06	B	q16660	ZNF492	OC2119	N	ZNF492__OC2119	Y	auto_filled_from_archiveSummary
q16661	q16661.raw	Intensity	Intensity q16661	OC2119	D05	B	q16661	TCF15	OC2119	N	TCF15__OC2119	Y	auto_filled_from_archiveSummary
q16662	q16662.raw	Intensity	Intensity q16662	OC2119	D03	B	q16662	RUNX2	OC2119	N	RUNX2__OC2119	Y	auto_filled_from_archiveSummary
q16663	q16663.raw	Intensity	Intensity q16663	OC2119	D02	B	q16663	KIAA0226	OC2119	N	KIAA0226__OC2119	Y	auto_filled_from_archiveSummary
q16664	q16664.raw	Intensity	Intensity q16664	OC2119	D01	B	q16664	EXOC6B	OC2119	N	EXOC6B__OC2119	Y	auto_filled_from_archiveSummary
q18776	q18776.raw	Intensity	Intensity q18776	REPEAT15	H11	B	q18776	RXRB	REPEAT15	N	RXRB__REPEAT15	Y	auto_filled_from_archiveSummary
q18777	q18777.raw	Intensity	Intensity q18777	REPEAT15	H10	B	q18777	OR51B5	REPEAT15	N	OR51B5__REPEAT15	Y	auto_filled_from_archiveSummary
q18781	q18781.raw	Intensity	Intensity q18781	REPEAT15	H06	B	q18781	CAB39	REPEAT15	N	CAB39__REPEAT15	Y	auto_filled_from_archiveSummary
q18782	q18782.raw	Intensity	Intensity q18782	REPEAT15	H05	B	q18782	OR11H12	REPEAT15	N	OR11H12__REPEAT15	Y	auto_filled_from_archiveSummary
q18783	q18783.raw	Intensity	Intensity q18783	REPEAT15	H04	B	q18783	KLRK1	REPEAT15	N	KLRK1__REPEAT15	Y	auto_filled_from_archiveSummary
q18785	q18785.raw	Intensity	Intensity q18785	REPEAT15	H02	B	q18785	LRRC37A2	REPEAT15	N	LRRC37A2__REPEAT15	Y	auto_filled_from_archiveSummary
q18787	q18787.raw	Intensity	Intensity q18787	REPEAT15	G11	B	q18787	CHRM5	REPEAT15	N	CHRM5__REPEAT15	Y	auto_filled_from_archiveSummary
q18789	q18789.raw	Intensity	Intensity q18789	REPEAT15	G09	B	q18789	OR8A1	REPEAT15	N	OR8A1__REPEAT15	Y	auto_filled_from_archiveSummary
q18790	q18790.raw	Intensity	Intensity q18790	REPEAT15	G08	B	q18790	OR4N4	REPEAT15	N	OR4N4__REPEAT15	Y	auto_filled_from_archiveSummary
q18791	q18791.raw	Intensity	Intensity q18791	REPEAT15	G07	B	q18791	NEUROD4	REPEAT15	N	NEUROD4__REPEAT15	Y	auto_filled_from_archiveSummary
q18792	q18792.raw	Intensity	Intensity q18792	REPEAT15	G05	B	q18792	DUXAP10	REPEAT15	N	DUXAP10__REPEAT15	Y	auto_filled_from_archiveSummary
q18794	q18794.raw	Intensity	Intensity q18794	REPEAT15	G03	B	q18794	ADPRHL2	REPEAT15	N	ADPRHL2__REPEAT15	Y	auto_filled_from_archiveSummary
q18796	q18796.raw	Intensity	Intensity q18796	REPEAT15	F11	B	q18796	KLRC2	REPEAT15	N	KLRC2__REPEAT15	Y	auto_filled_from_archiveSummary
q18798	q18798.raw	Intensity	Intensity q18798	REPEAT15	F09	B	q18798	UFSP1	REPEAT15	N	UFSP1__REPEAT15	Y	auto_filled_from_archiveSummary
q18799	q18799.raw	Intensity	Intensity q18799	REPEAT15	F08	B	q18799	PPCS	REPEAT15	N	PPCS__REPEAT15	Y	auto_filled_from_archiveSummary
q18800	q18800.raw	Intensity	Intensity q18800	REPEAT15	F06	B	q18800	PTX3	REPEAT15	N	PTX3__REPEAT15	Y	auto_filled_from_archiveSummary
q18801	q18801.raw	Intensity	Intensity q18801	REPEAT15	F05	B	q18801	OR2M7	REPEAT15	N	OR2M7__REPEAT15	Y	auto_filled_from_archiveSummary
q18802	q18802.raw	Intensity	Intensity q18802	REPEAT15	F04	B	q18802	DPF1	REPEAT15	N	DPF1__REPEAT15	Y	auto_filled_from_archiveSummary
q18803	q18803.raw	Intensity	Intensity q18803	REPEAT15	F03	B	q18803	OR1M1	REPEAT15	N	OR1M1__REPEAT15	Y	auto_filled_from_archiveSummary
q18804	q18804.raw	Intensity	Intensity q18804	REPEAT15	F02	B	q18804	CACNG1	REPEAT15	N	CACNG1__REPEAT15	Y	auto_filled_from_archiveSummary
q18808	q18808.raw	Intensity	Intensity q18808	REPEAT15	E09	B	q18808	OR52K2	REPEAT15	N	OR52K2__REPEAT15	Y	auto_filled_from_archiveSummary
q18809	q18809.raw	Intensity	Intensity q18809	REPEAT15	E08	B	q18809	ATP5L2	REPEAT15	N	ATP5L2__REPEAT15	Y	auto_filled_from_archiveSummary
q18810	q18810.raw	Intensity	Intensity q18810	REPEAT15	E07	B	q18810	C6orf94	REPEAT15	N	C6orf94__REPEAT15	Y	auto_filled_from_archiveSummary
q18811	q18811.raw	Intensity	Intensity q18811	REPEAT15	E05	B	q18811	C11orf10	REPEAT15	N	C11orf10__REPEAT15	Y	auto_filled_from_archiveSummary
q18813	q18813.raw	Intensity	Intensity q18813	REPEAT15	E03	B	q18813	TCEA1	REPEAT15	N	TCEA1__REPEAT15	Y	auto_filled_from_archiveSummary
q18814	q18814.raw	Intensity	Intensity q18814	REPEAT15	E02	B	q18814	MAFB	REPEAT15	N	MAFB__REPEAT15	Y	auto_filled_from_archiveSummary
q18815	q18815.raw	Intensity	Intensity q18815	REPEAT15	D12	B	q18815	FAM27E3	REPEAT15	N	FAM27E3__REPEAT15	Y	auto_filled_from_archiveSummary
q18817	q18817.raw	Intensity	Intensity q18817	REPEAT15	D10	B	q18817	GMCL1L	REPEAT15	N	GMCL1L__REPEAT15	Y	auto_filled_from_archiveSummary
q18818	q18818.raw	Intensity	Intensity q18818	REPEAT15	D09	B	q18818	OR14I1	REPEAT15	N	OR14I1__REPEAT15	Y	auto_filled_from_archiveSummary
q18819	q18819.raw	Intensity	Intensity q18819	REPEAT15	D08	B	q18819	PIP5K1B	REPEAT15	N	PIP5K1B__REPEAT15	Y	auto_filled_from_archiveSummary
q18822	q18822.raw	Intensity	Intensity q18822	REPEAT15	D05	B	q18822	OR2T33	REPEAT15	N	OR2T33__REPEAT15	Y	auto_filled_from_archiveSummary
q18824	q18824.raw	Intensity	Intensity q18824	REPEAT15	D03	B	q18824	LGI1	REPEAT15	N	LGI1__REPEAT15	Y	auto_filled_from_archiveSummary
q18825	q18825.raw	Intensity	Intensity q18825	REPEAT15	D02	B	q18825	CTXN1	REPEAT15	N	CTXN1__REPEAT15	Y	auto_filled_from_archiveSummary
q18826	q18826.raw	Intensity	Intensity q18826	REPEAT15	C12	B	q18826	LIN52	REPEAT15	N	LIN52__REPEAT15	Y	auto_filled_from_archiveSummary
q18828	q18828.raw	Intensity	Intensity q18828	REPEAT15	C09	B	q18828	CHRNA7	REPEAT15	N	CHRNA7__REPEAT15	Y	auto_filled_from_archiveSummary
q18830	q18830.raw	Intensity	Intensity q18830	REPEAT15	C06	B	q18830	OR6T1	REPEAT15	N	OR6T1__REPEAT15	Y	auto_filled_from_archiveSummary
q18831	q18831.raw	Intensity	Intensity q18831	REPEAT15	C05	B	q18831	LMOD3	REPEAT15	N	LMOD3__REPEAT15	Y	auto_filled_from_archiveSummary
q18832	q18832.raw	Intensity	Intensity q18832	REPEAT15	C04	B	q18832	OR14J1	REPEAT15	N	OR14J1__REPEAT15	Y	auto_filled_from_archiveSummary
q18835	q18835.raw	Intensity	Intensity q18835	REPEAT15	B12	B	q18835	FAM81A	REPEAT15	N	FAM81A__REPEAT15	Y	auto_filled_from_archiveSummary
q18836	q18836.raw	Intensity	Intensity q18836	REPEAT15	B11	B	q18836	PRR4	REPEAT15	N	PRR4__REPEAT15	Y	auto_filled_from_archiveSummary
q18837	q18837.raw	Intensity	Intensity q18837	REPEAT15	B10	B	q18837	OR52B2	REPEAT15	N	OR52B2__REPEAT15	Y	auto_filled_from_archiveSummary
q18838	q18838.raw	Intensity	Intensity q18838	REPEAT15	B09	B	q18838	LHFPL1	REPEAT15	N	LHFPL1__REPEAT15	Y	auto_filled_from_archiveSummary
q18841	q18841.raw	Intensity	Intensity q18841	REPEAT15	B06	B	q18841	STARD5	REPEAT15	N	STARD5__REPEAT15	Y	auto_filled_from_archiveSummary
q18842	q18842.raw	Intensity	Intensity q18842	REPEAT15	B05	B	q18842	PRKY	REPEAT15	N	PRKY__REPEAT15	Y	auto_filled_from_archiveSummary
q18843	q18843.raw	Intensity	Intensity q18843	REPEAT15	B04	B	q18843	TMEM167B	REPEAT15	N	TMEM167B__REPEAT15	Y	auto_filled_from_archiveSummary
q18845	q18845.raw	Intensity	Intensity q18845	REPEAT15	B02	B	q18845	KCNIP1	REPEAT15	N	KCNIP1__REPEAT15	Y	auto_filled_from_archiveSummary
q18846	q18846.raw	Intensity	Intensity q18846	REPEAT15	A11	B	q18846	GPR160	REPEAT15	N	GPR160__REPEAT15	Y	auto_filled_from_archiveSummary
q18847	q18847.raw	Intensity	Intensity q18847	REPEAT15	A10	B	q18847	BANF2	REPEAT15	N	BANF2__REPEAT15	Y	auto_filled_from_archiveSummary
q18848	q18848.raw	Intensity	Intensity q18848	REPEAT15	A09	B	q18848	CCT8L2	REPEAT15	N	CCT8L2__REPEAT15	Y	auto_filled_from_archiveSummary
q18851	q18851.raw	Intensity	Intensity q18851	REPEAT15	A06	B	q18851	RPEL1	REPEAT15	N	RPEL1__REPEAT15	Y	auto_filled_from_archiveSummary
q18853	q18853.raw	Intensity	Intensity q18853	REPEAT15	A03	B	q18853	TSPAN10	REPEAT15	N	TSPAN10__REPEAT15	Y	auto_filled_from_archiveSummary
q18854	q18854.raw	Intensity	Intensity q18854	REPEAT15	A02	B	q18854	KRT34	REPEAT15	N	KRT34__REPEAT15	Y	auto_filled_from_archiveSummary
q19000	q19000.raw	Intensity	Intensity q19000	REPEAT15	B04	C	q19000	TMEM167B	REPEAT15	N	TMEM167B__REPEAT15	Y	auto_filled_from_archiveSummary
q19003	q19003.raw	Intensity	Intensity q19003	REPEAT15	E09	C	q19003	OR52K2	REPEAT15	N	OR52K2__REPEAT15	Y	auto_filled_from_archiveSummary
q3696	q3696.raw	Intensity	Intensity q3696	71PEI2	B07	B	q3696	POLE	71PEI2	N	POLE__71PEI2	Y	auto_filled_from_archiveSummary
q3697	q3697.raw	Intensity	Intensity q3697	71PEI2	B06	B	q3697	VSX1	71PEI2	N	VSX1__71PEI2	Y	auto_filled_from_archiveSummary
q7408	q7408.raw	Intensity	Intensity q7408	81096	G06	C	q7408	ARSG	81096	N	ARSG__81096	Y	auto_filled_from_archiveSummary
q7409	q7409.raw	Intensity	Intensity q7409	81096	G05	C	q7409	ARHGEF3	81096	N	ARHGEF3__81096	Y	auto_filled_from_archiveSummary
q7410	q7410.raw	Intensity	Intensity q7410	81096	G04	C	q7410	CYP4V2	81096	N	CYP4V2__81096	Y	auto_filled_from_archiveSummary
q7411	q7411.raw	Intensity	Intensity q7411	81096	G02	C	q7411	ZNF490	81096	N	ZNF490__81096	Y	auto_filled_from_archiveSummary
q7413	q7413.raw	Intensity	Intensity q7413	81096	H06	C	q7413	YARS	81096	N	YARS__81096	Y	auto_filled_from_archiveSummary
q7414	q7414.raw	Intensity	Intensity q7414	81096	H05	C	q7414	MEPE	81096	N	MEPE__81096	Y	auto_filled_from_archiveSummary
q7551	q7551.raw	Intensity	Intensity q7551	81045PEI	C01	A	q7551	RAB15	81045PEI	N	RAB15__81045PEI	Y	auto_filled_from_archiveSummary
q7552	q7552.raw	Intensity	Intensity q7552	81045PEI	C02	A	q7552	SOCS3	81045PEI	N	SOCS3__81045PEI	Y	auto_filled_from_archiveSummary
q7554	q7554.raw	Intensity	Intensity q7554	81045PEI	C04	A	q7554	TTLL9	81045PEI	N	TTLL9__81045PEI	Y	auto_filled_from_archiveSummary
q7555	q7555.raw	Intensity	Intensity q7555	81045PEI	C05	A	q7555	IFNA4	81045PEI	N	IFNA4__81045PEI	Y	auto_filled_from_archiveSummary
q7557	q7557.raw	Intensity	Intensity q7557	81045PEI	C08	A	q7557	TNNI3	81045PEI	N	TNNI3__81045PEI	Y	auto_filled_from_archiveSummary
q7558	q7558.raw	Intensity	Intensity q7558	81045PEI	C09	A	q7558	MOBKL2C	81045PEI	N	MOBKL2C__81045PEI	Y	auto_filled_from_archiveSummary
q7559	q7559.raw	Intensity	Intensity q7559	81045PEI	C10	A	q7559	CRP	81045PEI	N	CRP__81045PEI	Y	auto_filled_from_archiveSummary
q7561	q7561.raw	Intensity	Intensity q7561	81045PEI	C12	A	q7561	MAU2	81045PEI	N	MAU2__81045PEI	Y	auto_filled_from_archiveSummary
q7568	q7568.raw	Intensity	Intensity q7568	81045PEI	D01	A	q7568	C10orf107	81045PEI	N	C10orf107__81045PEI	Y	auto_filled_from_archiveSummary
q7569	q7569.raw	Intensity	Intensity q7569	81045PEI	D02	A	q7569	RECK	81045PEI	N	RECK__81045PEI	Y	auto_filled_from_archiveSummary
q7570	q7570.raw	Intensity	Intensity q7570	81045PEI	D03	A	q7570	C16orf54	81045PEI	N	C16orf54__81045PEI	Y	auto_filled_from_archiveSummary
q7571	q7571.raw	Intensity	Intensity q7571	81045PEI	D04	A	q7571	LHFPL4	81045PEI	N	LHFPL4__81045PEI	Y	auto_filled_from_archiveSummary
q7572	q7572.raw	Intensity	Intensity q7572	81045PEI	D05	A	q7572	IFNA1	81045PEI	N	IFNA1__81045PEI	Y	auto_filled_from_archiveSummary
q7573	q7573.raw	Intensity	Intensity q7573	81045PEI	D07	A	q7573	RABL2A	81045PEI	N	RABL2A__81045PEI	Y	auto_filled_from_archiveSummary
q7574	q7574.raw	Intensity	Intensity q7574	81045PEI	D08	A	q7574	ZNF586	81045PEI	N	ZNF586__81045PEI	Y	auto_filled_from_archiveSummary
q7576	q7576.raw	Intensity	Intensity q7576	81045PEI	D11	A	q7576	RWDD4	81045PEI	N	RWDD4__81045PEI	Y	auto_filled_from_archiveSummary
q7636	q7636.raw	Intensity	Intensity q7636	81094	C12	B	q7636	SASS6	81094	N	SASS6__81094	Y	auto_filled_from_archiveSummary
q7637	q7637.raw	Intensity	Intensity q7637	81094	C09	B	q7637	GCM2	81094	N	GCM2__81094	Y	auto_filled_from_archiveSummary
q7638	q7638.raw	Intensity	Intensity q7638	81094	C07	B	q7638	PRCC	81094	N	PRCC__81094	Y	auto_filled_from_archiveSummary
q7641	q7641.raw	Intensity	Intensity q7641	81094	C03	B	q7641	FGFRL1	81094	N	FGFRL1__81094	Y	auto_filled_from_archiveSummary
q7646	q7646.raw	Intensity	Intensity q7646	81094	A11	B	q7646	CYP2A7	81094	N	CYP2A7__81094	Y	auto_filled_from_archiveSummary
q7647	q7647.raw	Intensity	Intensity q7647	81094	A10	B	q7647	RFTN2	81094	N	RFTN2__81094	Y	auto_filled_from_archiveSummary
q7648	q7648.raw	Intensity	Intensity q7648	81094	A09	B	q7648	GDF5	81094	N	GDF5__81094	Y	auto_filled_from_archiveSummary
q7649	q7649.raw	Intensity	Intensity q7649	81094	A08	B	q7649	CHD2	81094	N	CHD2__81094	Y	auto_filled_from_archiveSummary
q7650	q7650.raw	Intensity	Intensity q7650	81094	A07	B	q7650	THUMPD3	81094	N	THUMPD3__81094	Y	auto_filled_from_archiveSummary
q7651	q7651.raw	Intensity	Intensity q7651	81094	A06	B	q7651	ANGPT2	81094	N	ANGPT2__81094	Y	auto_filled_from_archiveSummary
q7652	q7652.raw	Intensity	Intensity q7652	81094	A05	B	q7652	PLB1	81094	N	PLB1__81094	Y	auto_filled_from_archiveSummary
q7653	q7653.raw	Intensity	Intensity q7653	81094	A04	B	q7653	DHX30	81094	N	DHX30__81094	Y	auto_filled_from_archiveSummary
q7654	q7654.raw	Intensity	Intensity q7654	81094	A03	B	q7654	INTS4	81094	N	INTS4__81094	Y	auto_filled_from_archiveSummary
q7655	q7655.raw	Intensity	Intensity q7655	81094	A02	B	q7655	TRAF2	81094	N	TRAF2__81094	Y	auto_filled_from_archiveSummary
q7656	q7656.raw	Intensity	Intensity q7656	81094	A01	B	q7656	CRISPLD1	81094	N	CRISPLD1__81094	Y	auto_filled_from_archiveSummary
q7659	q7659.raw	Intensity	Intensity q7659	81094	D12	B	q7659	RSL1D1	81094	N	RSL1D1__81094	Y	auto_filled_from_archiveSummary
q7660	q7660.raw	Intensity	Intensity q7660	81094	D11	B	q7660	FSCN2	81094	N	FSCN2__81094	Y	auto_filled_from_archiveSummary
q7661	q7661.raw	Intensity	Intensity q7661	81094	D10	B	q7661	PRPF31	81094	N	PRPF31__81094	Y	auto_filled_from_archiveSummary
q7662	q7662.raw	Intensity	Intensity q7662	81094	D09	B	q7662	TBC1D22B	81094	N	TBC1D22B__81094	Y	auto_filled_from_archiveSummary
q7663	q7663.raw	Intensity	Intensity q7663	81094	D08	B	q7663	PRPF19	81094	N	PRPF19__81094	Y	auto_filled_from_archiveSummary
q7664	q7664.raw	Intensity	Intensity q7664	81094	D07	B	q7664	USP14	81094	N	USP14__81094	Y	auto_filled_from_archiveSummary
q7665	q7665.raw	Intensity	Intensity q7665	81094	D06	B	q7665	ATF2	81094	N	ATF2__81094	Y	auto_filled_from_archiveSummary
q7666	q7666.raw	Intensity	Intensity q7666	81094	D04	B	q7666	ZNF512	81094	N	ZNF512__81094	Y	auto_filled_from_archiveSummary
q7667	q7667.raw	Intensity	Intensity q7667	81094	D02	B	q7667	NMD3	81094	N	NMD3__81094	Y	auto_filled_from_archiveSummary
q7670	q7670.raw	Intensity	Intensity q7670	81094	B12	B	q7670	SMYD1	81094	N	SMYD1__81094	Y	auto_filled_from_archiveSummary
q7671	q7671.raw	Intensity	Intensity q7671	81094	B11	B	q7671	HHAT	81094	N	HHAT__81094	Y	auto_filled_from_archiveSummary
q7672	q7672.raw	Intensity	Intensity q7672	81094	B09	B	q7672	C10orf2	81094	N	C10orf2__81094	Y	auto_filled_from_archiveSummary
q7673	q7673.raw	Intensity	Intensity q7673	81094	B08	B	q7673	TFCP2	81094	N	TFCP2__81094	Y	auto_filled_from_archiveSummary
q7674	q7674.raw	Intensity	Intensity q7674	81094	B07	B	q7674	NF2	81094	N	NF2__81094	Y	auto_filled_from_archiveSummary
q7675	q7675.raw	Intensity	Intensity q7675	81094	B06	B	q7675	SLC24A5	81094	N	SLC24A5__81094	Y	auto_filled_from_archiveSummary
q7676	q7676.raw	Intensity	Intensity q7676	81094	B04	B	q7676	SHMT2	81094	N	SHMT2__81094	Y	auto_filled_from_archiveSummary
q7677	q7677.raw	Intensity	Intensity q7677	81094	B03	B	q7677	PDHX	81094	N	PDHX__81094	Y	auto_filled_from_archiveSummary
q7678	q7678.raw	Intensity	Intensity q7678	81094	B01	B	q7678	CYP3A5	81094	N	CYP3A5__81094	Y	auto_filled_from_archiveSummary
q7757	q7757.raw	Intensity	Intensity q7757	81110	A01	A	q7757	FAM189B	81110	N	FAM189B__81110	Y	auto_filled_from_archiveSummary
q7758	q7758.raw	Intensity	Intensity q7758	81110	A02	A	q7758	FAM190A	81110	N	FAM190A__81110	Y	auto_filled_from_archiveSummary
q7759	q7759.raw	Intensity	Intensity q7759	81110	A03	A	q7759	LIMK2	81110	N	LIMK2__81110	Y	auto_filled_from_archiveSummary
q7760	q7760.raw	Intensity	Intensity q7760	81110	A05	A	q7760	NALCN	81110	N	NALCN__81110	Y	auto_filled_from_archiveSummary
q7761	q7761.raw	Intensity	Intensity q7761	81110	A06	A	q7761	FLRT1	81110	N	FLRT1__81110	Y	auto_filled_from_archiveSummary
q7762	q7762.raw	Intensity	Intensity q7762	81110	A07	A	q7762	KIF22	81110	N	KIF22__81110	Y	auto_filled_from_archiveSummary
q7763	q7763.raw	Intensity	Intensity q7763	81110	A08	A	q7763	VASN	81110	N	VASN__81110	Y	auto_filled_from_archiveSummary
q7765	q7765.raw	Intensity	Intensity q7765	81110	A11	A	q7765	SLC39A12	81110	N	SLC39A12__81110	Y	auto_filled_from_archiveSummary
q7766	q7766.raw	Intensity	Intensity q7766	81110	A12	A	q7766	ALOX5	81110	N	ALOX5__81110	Y	auto_filled_from_archiveSummary
q7769	q7769.raw	Intensity	Intensity q7769	81094	A12	B	q7769	ZSCAN22	81094	N	ZSCAN22__81094	Y	auto_filled_from_archiveSummary
q7772	q7772.raw	Intensity	Intensity q7772	81094	G11	B	q7772	TXNRD2	81094	N	TXNRD2__81094	Y	auto_filled_from_archiveSummary
q7774	q7774.raw	Intensity	Intensity q7774	81094	G09	B	q7774	FMN1	81094	N	FMN1__81094	Y	auto_filled_from_archiveSummary
q7776	q7776.raw	Intensity	Intensity q7776	81094	G07	B	q7776	CLCC1	81094	N	CLCC1__81094	Y	auto_filled_from_archiveSummary
q7777	q7777.raw	Intensity	Intensity q7777	81094	G06	B	q7777	ANXA11	81094	N	ANXA11__81094	Y	auto_filled_from_archiveSummary
q7778	q7778.raw	Intensity	Intensity q7778	81094	G05	B	q7778	ACVRL1	81094	N	ACVRL1__81094	Y	auto_filled_from_archiveSummary
q7779	q7779.raw	Intensity	Intensity q7779	81094	G03	B	q7779	ACCS	81094	N	ACCS__81094	Y	auto_filled_from_archiveSummary
q7780	q7780.raw	Intensity	Intensity q7780	81094	G02	B	q7780	KCNJ3	81094	N	KCNJ3__81094	Y	auto_filled_from_archiveSummary
q7786	q7786.raw	Intensity	Intensity q7786	81110	C03	A	q7786	SLC20A1	81110	N	SLC20A1__81110	Y	auto_filled_from_archiveSummary
q7787	q7787.raw	Intensity	Intensity q7787	81110	C04	A	q7787	BBS7	81110	N	BBS7__81110	Y	auto_filled_from_archiveSummary
q7788	q7788.raw	Intensity	Intensity q7788	81110	C05	A	q7788	HBS1L	81110	N	HBS1L__81110	Y	auto_filled_from_archiveSummary
q7790	q7790.raw	Intensity	Intensity q7790	81110	C11	A	q7790	DNA2	81110	N	DNA2__81110	Y	auto_filled_from_archiveSummary
q7791	q7791.raw	Intensity	Intensity q7791	81110	C12	A	q7791	ABCG8	81110	N	ABCG8__81110	Y	auto_filled_from_archiveSummary
q7794	q7794.raw	Intensity	Intensity q7794	81110	F01	A	q7794	OAS2	81110	N	OAS2__81110	Y	auto_filled_from_archiveSummary
q7795	q7795.raw	Intensity	Intensity q7795	81110	F02	A	q7795	ATMIN	81110	N	ATMIN__81110	Y	auto_filled_from_archiveSummary
q7796	q7796.raw	Intensity	Intensity q7796	81110	F03	A	q7796	PAK6	81110	N	PAK6__81110	Y	auto_filled_from_archiveSummary
q7797	q7797.raw	Intensity	Intensity q7797	81110	F04	A	q7797	TNXB	81110	N	TNXB__81110	Y	auto_filled_from_archiveSummary
q7799	q7799.raw	Intensity	Intensity q7799	81110	F08	A	q7799	ESRP1	81110	N	ESRP1__81110	Y	auto_filled_from_archiveSummary
q7800	q7800.raw	Intensity	Intensity q7800	81110	F09	A	q7800	SLC25A13	81110	N	SLC25A13__81110	Y	auto_filled_from_archiveSummary
q7801	q7801.raw	Intensity	Intensity q7801	81110	F10	A	q7801	LRRC45	81110	N	LRRC45__81110	Y	auto_filled_from_archiveSummary
q7803	q7803.raw	Intensity	Intensity q7803	81110	F12	A	q7803	GIMAP8	81110	N	GIMAP8__81110	Y	auto_filled_from_archiveSummary
q8025	q8025.raw	Intensity	Intensity q8025	81110	G01	A	q8025	SPG20	81110	N	SPG20__81110	Y	auto_filled_from_archiveSummary
q8026	q8026.raw	Intensity	Intensity q8026	81110	G02	A	q8026	RAD17	81110	N	RAD17__81110	Y	auto_filled_from_archiveSummary
q8027	q8027.raw	Intensity	Intensity q8027	81110	G03	A	q8027	ADRBK1	81110	N	ADRBK1__81110	Y	auto_filled_from_archiveSummary
q8028	q8028.raw	Intensity	Intensity q8028	81110	G04	A	q8028	KBTBD7	81110	N	KBTBD7__81110	Y	auto_filled_from_archiveSummary
q8029	q8029.raw	Intensity	Intensity q8029	81110	G05	A	q8029	SCFD2	81110	N	SCFD2__81110	Y	auto_filled_from_archiveSummary
q8030	q8030.raw	Intensity	Intensity q8030	81110	G06	A	q8030	VILL	81110	N	VILL__81110	Y	auto_filled_from_archiveSummary
q8031	q8031.raw	Intensity	Intensity q8031	81110	G07	A	q8031	TBC1D14	81110	N	TBC1D14__81110	Y	auto_filled_from_archiveSummary
q8033	q8033.raw	Intensity	Intensity q8033	81110	G09	A	q8033	TGM4	81110	N	TGM4__81110	Y	auto_filled_from_archiveSummary
q8038	q8038.raw	Intensity	Intensity q8038	81110	H01	A	q8038	SCEL	81110	N	SCEL__81110	Y	auto_filled_from_archiveSummary
q8039	q8039.raw	Intensity	Intensity q8039	81110	H02	A	q8039	WDTC1	81110	N	WDTC1__81110	Y	auto_filled_from_archiveSummary
q8040	q8040.raw	Intensity	Intensity q8040	81110	H03	A	q8040	SH3KBP1	81110	N	SH3KBP1__81110	Y	auto_filled_from_archiveSummary
q8041	q8041.raw	Intensity	Intensity q8041	81110	H04	A	q8041	RPH3A	81110	N	RPH3A__81110	Y	auto_filled_from_archiveSummary
q8042	q8042.raw	Intensity	Intensity q8042	81110	H05	A	q8042	SYDE1	81110	N	SYDE1__81110	Y	auto_filled_from_archiveSummary
q8043	q8043.raw	Intensity	Intensity q8043	81110	H06	A	q8043	GLB1	81110	N	GLB1__81110	Y	auto_filled_from_archiveSummary
q8044	q8044.raw	Intensity	Intensity q8044	81110	H07	A	q8044	TP63	81110	N	TP63__81110	Y	auto_filled_from_archiveSummary
q8045	q8045.raw	Intensity	Intensity q8045	81110	H08	A	q8045	MPP5	81110	N	MPP5__81110	Y	auto_filled_from_archiveSummary
q8046	q8046.raw	Intensity	Intensity q8046	81110	H09	A	q8046	ALOX15B	81110	N	ALOX15B__81110	Y	auto_filled_from_archiveSummary
q8047	q8047.raw	Intensity	Intensity q8047	81110	H10	A	q8047	FERMT2	81110	N	FERMT2__81110	Y	auto_filled_from_archiveSummary
q8065	q8065.raw	Intensity	Intensity q8065	81110	G09	B	q8065	TGM4	81110	N	TGM4__81110	Y	auto_filled_from_archiveSummary
