oldName	newName	info	oldFileSize	newFileSize	fileExists	fileCopied
b14057_81026_F11_B_00026_011515_25229.raw	b14057.raw	"Bait:TMEM208 (81026, F11)"	198609918	198609918	1	1
b13964_81026_C10_A_00026_010915_25007.raw	b13964.raw	"Bait:TMEM95 (81026, C10)"	214900801	214900801	1	1
q12217_81026_C10_B_00026_011315_25163.raw	q12217.raw	"Bait:TMEM95 (81026, C10)"	168181636	168181636	1	1
b14041_81026_G01_A_00026_011415_25187.raw	b14041.raw	"Bait:TNFSF14 (81026, G01)"	195476095	195476095	1	1
q12269_81026_G01_B_00026_011615_25293.raw	q12269.raw	"Bait:TNFSF14 (81026, G01)"	168721459	168721459	1	1
b13972_81026_D06_A_00026_010915_25021.raw	b13972.raw	"Bait:TTDN1 (81026, D06)"	221115542	221115542	1	1
j15144_81026_D06_B_00026_011315_25199.raw	j15144.raw	"Bait:TTDN1 (81026, D06)"	185030652	185030652	1	1
q12177_81026_B07_A_00026_010915_25078.raw	q12177.raw	"Bait:C19orf10 (81026, B07)"	162834388	162834388	1	1
b14019_81026_B07_B_00026_011315_25135.raw	b14019.raw	"Bait:C19orf10 (81026, B07)"	184684049	184684049	1	1
b14047_81026_G08_A_00026_011415_25203.raw	b14047.raw	"Bait:VPS25 (81026, G08)"	227017227	227017227	1	1
q12263_81026_G08_B_00026_011615_25277.raw	q12263.raw	"Bait:VPS25 (81026, G08)"	172451248	172451248	1	1
q12238_81026_F09_A_00026_011415_25214.raw	q12238.raw	"Bait:VSTM1 (81026, F09)"	181357359	181357359	1	1
b14059_81026_F09_B_00026_011515_25235.raw	b14059.raw	"Bait:VSTM1 (81026, F09)"	193200305	193200305	1	1
q12241_81026_F12_A_00026_011415_25220.raw	q12241.raw	"Bait:ZNF385C (81026, F12)"	169963163	169963163	1	1
b14056_81026_F12_B_00026_011515_25227.raw	b14056.raw	"Bait:ZNF385C (81026, F12)"	188268759	188268759	1	1
q12237_81026_F08_A_00026_011415_25211.raw	q12237.raw	"Bait:C19orf50 (81026, F08)"	166761487	166761487	1	1
b14060_81026_F08_B_00026_011515_25238.raw	b14060.raw	"Bait:C19orf50 (81026, F08)"	188552962	188552962	1	1
b13970_81026_D04_A_00026_010915_25019.raw	b13970.raw	"Bait:C3orf24 (81026, D04)"	220706957	220706957	1	1
j15146_81026_D04_B_00026_011315_25205.raw	j15146.raw	"Bait:C3orf24 (81026, D04)"	171461161	171461161	1	1
q12180_81026_B12_A_00026_010915_25087.raw	q12180.raw	"Bait:C7orf33 (81026, B12)"	179056637	179056637	1	1
b14016_81026_B12_B_00026_011315_25126.raw	b14016.raw	"Bait:C7orf33 (81026, B12)"	225525927	225525927	1	1
q12160_81026_A03_A_00026_010915_25047.raw	q12160.raw	"Bait:CA6 (81026, A03)"	166759016	166759016	1	1
b14036_81026_A03_B_00026_011315_25178.raw	b14036.raw	"Bait:CA6 (81026, A03)"	191877983	191877983	1	1
b13963_81026_C09_A_00026_010915_25005.raw	b13963.raw	"Bait:CABP5 (81026, C09)"	203460238	203460238	1	1
q12218_81026_C09_B_00026_011315_25164.raw	q12218.raw	"Bait:CABP5 (81026, C09)"	168510467	168510467	1	1
q12172_81026_B02_A_00026_010915_25071.raw	q12172.raw	"Bait:CAV1 (81026, B02)"	168309217	168309217	1	1
b14024_81026_B02_B_00026_011315_25147.raw	b14024.raw	"Bait:CAV1 (81026, B02)"	227244582	227244582	1	1
q12251_81026_H08_A_00026_011515_25244.raw	q12251.raw	"Bait:COPZ1 (81026, H08)"	165655879	165655879	1	1
b14074_81026_H08_B_00026_011615_25269.raw	b14074.raw	"Bait:COPZ1 (81026, H08)"	195171607	195171607	1	1
b14173_81027_H10_A_00027_012015_25510.raw	b14173.raw	"Bait:CHAC2 (81027, H10)"	197869128	197869128	1	1
j15290_81027_H10_B_00027_012115_25547.raw	j15290.raw	"Bait:CHAC2 (81027, H10)"	161938539	161938539	1	1
b14165_81027_F09_A_00027_012015_25493.raw	b14165.raw	"Bait:CRYGN (81027, F09)"	202255400	202255400	1	1
j15298_81027_F09_B_00027_012115_25568.raw	j15298.raw	"Bait:CRYGN (81027, F09)"	170440934	170440934	1	1
q12307_81027_B09_A_00027_011715_25379.raw	q12307.raw	"Bait:CTAG1B (81027, B09)"	173432213	173432213	1	1
j15254_81027_B09_B_00027_012015_25463.raw	j15254.raw	"Bait:CTAG1B (81027, B09)"	167520289	167520289	1	1
j15216_81027_F12_A_00027_011715_25367.raw	j15216.raw	"Bait:ALG1L (81027, F12)"	177745522	177745522	1	1
j15261_81027_F12_B_00027_012015_25482.raw	j15261.raw	"Bait:ALG1L (81027, F12)"	179094844	179094844	1	1
j15211_81027_F06_A_00027_011715_25354.raw	j15211.raw	"Bait:DACT3 (81027, F06)"	175957676	175957676	1	1
j15266_81027_F06_B_00027_012015_25495.raw	j15266.raw	"Bait:DACT3 (81027, F06)"	158231376	158231376	1	1
b14174_81027_H11_A_00027_012015_25513.raw	b14174.raw	"Bait:DCTN5 (81027, H11)"	206919616	206919616	1	1
j15289_81027_H11_B_00027_012115_25545.raw	j15289.raw	"Bait:DCTN5 (81027, H11)"	184867893	184867893	1	1
b14119_81027_D05_A_00027_011715_25374.raw	b14119.raw	"Bait:DDX60 (81027, D05)"	201902712	201902712	1	1
j15247_81027_D05_B_00027_011915_25448.raw	j15247.raw	"Bait:DDX60 (81027, D05)"	180680173	180680173	1	1
b14124_81027_D12_A_00027_011715_25388.raw	b14124.raw	"Bait:DEFB129 (81027, D12)"	193481125	193481125	1	1
j15242_81027_D12_B_00027_011915_25434.raw	j15242.raw	"Bait:DEFB129 (81027, D12)"	175106024	175106024	1	1
b14130_81027_E06_A_00027_011715_25404.raw	b14130.raw	"Bait:DHRS11 (81027, E06)"	210627880	210627880	1	1
q12349_81027_E06_B_00027_012015_25484.raw	q12349.raw	"Bait:DHRS11 (81027, E06)"	165900749	165900749	1	1
j15212_81027_F07_A_00027_011715_25359.raw	j15212.raw	"Bait:DUSP3 (81027, F07)"	166535404	166535404	1	1
j15265_81027_F07_B_00027_012015_25492.raw	j15265.raw	"Bait:DUSP3 (81027, F07)"	161020355	161020355	1	1
j15224_81027_G07_A_00027_011715_25387.raw	j15224.raw	"Bait:EPB41L4A (81027, G07)"	185599301	185599301	1	1
b14143_81027_G07_B_00027_011915_25440.raw	b14143.raw	"Bait:EPB41L4A (81027, G07)"	208057960	208057960	1	1
q12315_81027_C04_A_00027_011715_25400.raw	q12315.raw	"Bait:FAM9B (81027, C04)"	178764848	178764848	1	1
b14159_81027_C04_B_00027_012015_25478.raw	b14159.raw	"Bait:FAM9B (81027, C04)"	216528349	216528349	1	1
b14169_81027_H05_A_00027_012015_25503.raw	b14169.raw	"Bait:FGF12 (81027, H05)"	200537931	200537931	1	1
j15294_81027_H05_B_00027_012115_25556.raw	j15294.raw	"Bait:FGF12 (81027, H05)"	179696352	179696352	1	1
q12295_81027_A09_A_00027_011715_25350.raw	q12295.raw	"Bait:GCG (81027, A09)"	164132294	164132294	1	1
j15235_81027_A09_B_00027_011915_25415.raw	j15235.raw	"Bait:GCG (81027, A09)"	169088986	169088986	1	1
b14118_81027_D02_A_00027_011715_25371.raw	b14118.raw	"Bait:GINS2 (81027, D02)"	196924650	196924650	1	1
j15248_81027_D02_B_00027_011915_25451.raw	j15248.raw	"Bait:GINS2 (81027, D02)"	174286935	174286935	1	1
b14117_81027_D01_A_00027_011715_25368.raw	b14117.raw	"Bait:GLO1 (81027, D01)"	178165356	178165356	1	1
b14327_81027_D01_C_00027_012915_25850.raw	b14327.raw	"Bait:GLO1 (81027, D01)"	186184959	186184959	1	1
j15227_81027_G10_A_00027_011715_25395.raw	j15227.raw	"Bait:GNPNAT1 (81027, G10)"	170701067	170701067	1	1
b14140_81027_G10_B_00027_011915_25429.raw	b14140.raw	"Bait:GNPNAT1 (81027, G10)"	197225022	197225022	1	1
q12293_81027_A06_A_00027_011715_25344.raw	q12293.raw	"Bait:GSTM1 (81027, A06)"	181735728	181735728	1	1
j15237_81027_A06_B_00027_011915_25422.raw	j15237.raw	"Bait:GSTM1 (81027, A06)"	181940889	181940889	1	1
q12320_81027_C09_A_00027_011715_25412.raw	q12320.raw	"Bait:HAND2 (81027, C09)"	166152223	166152223	1	1
b14154_81027_C09_B_00027_012015_25464.raw	b14154.raw	"Bait:HAND2 (81027, C09)"	208345056	208345056	1	1
j15223_81027_G05_A_00027_011715_25385.raw	j15223.raw	"Bait:ARF5 (81027, G05)"	169806350	169806350	1	1
b14144_81027_G05_B_00027_011915_25441.raw	b14144.raw	"Bait:ARF5 (81027, G05)"	180555005	180555005	1	1
q12309_81027_B12_A_00027_011715_25384.raw	q12309.raw	"Bait:HINT3 (81027, B12)"	165423964	165423964	1	1
j15252_81027_B12_B_00027_012015_25459.raw	j15252.raw	"Bait:HINT3 (81027, B12)"	174805530	174805530	1	1
b14172_81027_H09_A_00027_012015_25508.raw	b14172.raw	"Bait:HSPB2 (81027, H09)"	216822987	216822987	1	1
j15291_81027_H09_B_00027_012115_25549.raw	j15291.raw	"Bait:HSPB2 (81027, H09)"	175536567	175536567	1	1
q12302_81027_B03_A_00027_011715_25366.raw	q12302.raw	"Bait:IFT27 (81027, B03)"	170407317	170407317	1	1
j15259_81027_B03_B_00027_012015_25476.raw	j15259.raw	"Bait:IFT27 (81027, B03)"	179704716	179704716	1	1
b14125_81027_E01_A_00027_011715_25392.raw	b14125.raw	"Bait:IGF2 (81027, E01)"	200189183	200189183	1	1
q12354_81027_E01_B_00027_012015_25497.raw	q12354.raw	"Bait:IGF2 (81027, E01)"	161712447	161712447	1	1
q12291_81027_A04_A_00027_011715_25340.raw	q12291.raw	"Bait:IL17B (81027, A04)"	171766362	171766362	1	1
j15239_81027_A04_B_00027_011915_25424.raw	j15239.raw	"Bait:IL17B (81027, A04)"	184396699	184396699	1	1
b14127_81027_E03_A_00027_011715_25396.raw	b14127.raw	"Bait:IMP3 (81027, E03)"	215361826	215361826	1	1
q12352_81027_E03_B_00027_012015_25491.raw	q12352.raw	"Bait:IMP3 (81027, E03)"	170906025	170906025	1	1
b14123_81027_D11_A_00027_011715_25386.raw	b14123.raw	"Bait:ARL2 (81027, D11)"	186768779	186768779	1	1
j15243_81027_D11_B_00027_011915_25436.raw	j15243.raw	"Bait:ARL2 (81027, D11)"	169832352	169832352	1	1
b14121_81027_D07_A_00027_011715_25381.raw	b14121.raw	"Bait:LRRC20 (81027, D07)"	176329909	176329909	1	1
b14326_81027_D07_C_00027_012915_25848.raw	b14326.raw	"Bait:LRRC20 (81027, D07)"	185414427	185414427	1	1
b14166_81027_H01_A_00027_012015_25496.raw	b14166.raw	"Bait:MCTS1 (81027, H01)"	210661510	210661510	1	1
j15297_81027_H01_B_00027_012115_25565.raw	j15297.raw	"Bait:MCTS1 (81027, H01)"	163368809	163368809	1	1
q12301_81027_B02_A_00027_011715_25364.raw	q12301.raw	"Bait:MEA1 (81027, B02)"	168898040	168898040	1	1
j15260_81027_B02_B_00027_012015_25479.raw	j15260.raw	"Bait:MEA1 (81027, B02)"	174064801	174064801	1	1
q12292_81027_A05_A_00027_011715_25341.raw	q12292.raw	"Bait:MID1IP1 (81027, A05)"	168478500	168478500	1	1
j15238_81027_A05_B_00027_011915_25423.raw	j15238.raw	"Bait:MID1IP1 (81027, A05)"	178010070	178010070	1	1
q12297_81027_A11_A_00027_011715_25356.raw	q12297.raw	"Bait:MRPL18 (81027, A11)"	185596837	185596837	1	1
j15233_81027_A11_B_00027_011915_25410.raw	j15233.raw	"Bait:MRPL18 (81027, A11)"	195103713	195103713	1	1
j15226_81027_G09_A_00027_011715_25391.raw	j15226.raw	"Bait:MSRB2 (81027, G09)"	179600610	179600610	1	1
b14141_81027_G09_B_00027_011915_25432.raw	b14141.raw	"Bait:MSRB2 (81027, G09)"	206284728	206284728	1	1
q12298_81027_A12_A_00027_011715_25358.raw	q12298.raw	"Bait:NDUFB8 (81027, A12)"	168089074	168089074	1	1
j15232_81027_A12_B_00027_011915_25406.raw	j15232.raw	"Bait:NDUFB8 (81027, A12)"	167664172	167664172	1	1
q12312_81027_C01_A_00027_011715_25390.raw	q12312.raw	"Bait:NIP7 (81027, C01)"	169502718	169502718	1	1
b14162_81027_C01_B_00027_012015_25486.raw	b14162.raw	"Bait:NIP7 (81027, C01)"	201133237	201133237	1	1
q12308_81027_B11_A_00027_011715_25382.raw	q12308.raw	"Bait:NUP62CL (81027, B11)"	174647405	174647405	1	1
j15253_81027_B11_B_00027_012015_25461.raw	j15253.raw	"Bait:NUP62CL (81027, B11)"	165922625	165922625	1	1
j15219_81027_G01_A_00027_011715_25373.raw	j15219.raw	"Bait:PDAP1 (81027, G01)"	204485438	204485438	1	1
b14148_81027_G01_B_00027_011915_25454.raw	b14148.raw	"Bait:PDAP1 (81027, G01)"	183440041	183440041	1	1
q12306_81027_B08_A_00027_011715_25377.raw	q12306.raw	"Bait:ARL6 (81027, B08)"	175923137	175923137	1	1
j15255_81027_B08_B_00027_012015_25465.raw	j15255.raw	"Bait:ARL6 (81027, B08)"	173941247	173941247	1	1
j15207_81027_F01_A_00027_011715_25342.raw	j15207.raw	"Bait:RABL5 (81027, F01)"	185927500	185927500	1	1
j15270_81027_F01_B_00027_012015_25504.raw	j15270.raw	"Bait:RABL5 (81027, F01)"	180297251	180297251	1	1
j15214_81027_F10_A_00027_011715_25362.raw	j15214.raw	"Bait:RAP1A (81027, F10)"	191506507	191506507	1	1
j15263_81027_F10_B_00027_012015_25488.raw	j15263.raw	"Bait:RAP1A (81027, F10)"	180092288	180092288	1	1
q12319_81027_C08_A_00027_011715_25409.raw	q12319.raw	"Bait:RLN1 (81027, C08)"	173259318	173259318	1	1
b14155_81027_C08_B_00027_012015_25466.raw	b14155.raw	"Bait:RLN1 (81027, C08)"	196431785	196431785	1	1
q12321_81027_C10_A_00027_011715_25417.raw	q12321.raw	"Bait:RLN2 (81027, C10)"	163483300	163483300	1	1
b14153_81027_C10_B_00027_012015_25462.raw	b14153.raw	"Bait:RLN2 (81027, C10)"	191779552	191779552	1	1
q12322_81027_C11_A_00027_011715_25420.raw	q12322.raw	"Bait:RNF5 (81027, C11)"	167616296	167616296	1	1
b14152_81027_C11_B_00027_012015_25460.raw	b14152.raw	"Bait:RNF5 (81027, C11)"	199100987	199100987	1	1
q12316_81027_C05_A_00027_011715_25402.raw	q12316.raw	"Bait:SBNO1 (81027, C05)"	167143612	167143612	1	1
b14158_81027_C05_B_00027_012015_25474.raw	b14158.raw	"Bait:SBNO1 (81027, C05)"	203126671	203126671	1	1
b14171_81027_H07_A_00027_012015_25506.raw	b14171.raw	"Bait:ARL8A (81027, H07)"	204423746	204423746	1	1
j15292_81027_H07_B_00027_012115_25551.raw	j15292.raw	"Bait:ARL8A (81027, H07)"	164725800	164725800	1	1
j15215_81027_F11_A_00027_011715_25365.raw	j15215.raw	"Bait:SCN1B (81027, F11)"	180900348	180900348	1	1
j15262_81027_F11_B_00027_012015_25485.raw	j15262.raw	"Bait:SCN1B (81027, F11)"	181710218	181710218	1	1
j15209_81027_F04_A_00027_011715_25349.raw	j15209.raw	"Bait:SSR3 (81027, F04)"	190971135	190971135	1	1
j15268_81027_F04_B_00027_012015_25501.raw	j15268.raw	"Bait:SSR3 (81027, F04)"	178702669	178702669	1	1
b14134_81027_E11_A_00027_011715_25416.raw	b14134.raw	"Bait:STMN3 (81027, E11)"	194272911	194272911	1	1
q12345_81027_E11_B_00027_012015_25472.raw	q12345.raw	"Bait:STMN3 (81027, E11)"	164924525	164924525	1	1
b14128_81027_E04_A_00027_011715_25399.raw	b14128.raw	"Bait:TBRG1 (81027, E04)"	206318014	206318014	1	1
q12351_81027_E04_B_00027_012015_25489.raw	q12351.raw	"Bait:TBRG1 (81027, E04)"	163409663	163409663	1	1
b14167_81027_H03_A_00027_012015_25499.raw	b14167.raw	"Bait:TMEM134 (81027, H03)"	215884243	215884243	1	1
j15296_81027_H03_B_00027_012115_25562.raw	j15296.raw	"Bait:TMEM134 (81027, H03)"	164880468	164880468	1	1
b14131_81027_E07_A_00027_011715_25407.raw	b14131.raw	"Bait:TMEM140 (81027, E07)"	210455307	210455307	1	1
q12348_81027_E07_B_00027_012015_25481.raw	q12348.raw	"Bait:TMEM140 (81027, E07)"	162793774	162793774	1	1
q12317_81027_C06_A_00027_011715_25405.raw	q12317.raw	"Bait:TMEM47 (81027, C06)"	181086875	181086875	1	1
b14157_81027_C06_B_00027_012015_25471.raw	b14157.raw	"Bait:TMEM47 (81027, C06)"	218330912	218330912	1	1
b14168_81027_H04_A_00027_012015_25500.raw	b14168.raw	"Bait:TMEM87A (81027, H04)"	197156982	197156982	1	1
j15295_81027_H04_B_00027_012115_25559.raw	j15295.raw	"Bait:TMEM87A (81027, H04)"	174902444	174902444	1	1
q12294_81027_A08_A_00027_011715_25347.raw	q12294.raw	"Bait:C13orf27 (81027, A08)"	180027555	180027555	1	1
j15236_81027_A08_B_00027_011915_25418.raw	j15236.raw	"Bait:C13orf27 (81027, A08)"	176698161	176698161	1	1
j15220_81027_G02_A_00027_011715_25375.raw	j15220.raw	"Bait:TMEM9 (81027, G02)"	191686390	191686390	1	1
b14147_81027_G02_B_00027_011915_25452.raw	b14147.raw	"Bait:TMEM9 (81027, G02)"	196307635	196307635	1	1
q12290_81027_A03_A_00027_011715_25336.raw	q12290.raw	"Bait:TPD52 (81027, A03)"	158207645	158207645	1	1
b14325_81027_A03_C_00027_012915_25845.raw	b14325.raw	"Bait:TPD52 (81027, A03)"	195191894	195191894	1	1
j15208_81027_F03_A_00027_011715_25345.raw	j15208.raw	"Bait:TRAT1 (81027, F03)"	174447583	174447583	1	1
j15269_81027_F03_B_00027_012015_25502.raw	j15269.raw	"Bait:TRAT1 (81027, F03)"	163604877	163604877	1	1
q12296_81027_A10_A_00027_011715_25353.raw	q12296.raw	"Bait:UPK2 (81027, A10)"	170836503	170836503	1	1
j15234_81027_A10_B_00027_011915_25413.raw	j15234.raw	"Bait:UPK2 (81027, A10)"	170211033	170211033	1	1
q12318_81027_C07_A_00027_011715_25408.raw	q12318.raw	"Bait:C15orf41 (81027, C07)"	163944439	163944439	1	1
b14156_81027_C07_B_00027_012015_25468.raw	b14156.raw	"Bait:C15orf41 (81027, C07)"	193205132	193205132	1	1
j15221_81027_G03_A_00027_011715_25378.raw	j15221.raw	"Bait:C15orf57 (81027, G03)"	172327945	172327945	1	1
b14146_81027_G03_B_00027_011915_25449.raw	b14146.raw	"Bait:C15orf57 (81027, G03)"	189357382	189357382	1	1
j15210_81027_F05_A_00027_011715_25351.raw	j15210.raw	"Bait:C2orf51 (81027, F05)"	179048244	179048244	1	1
j15267_81027_F05_B_00027_012015_25498.raw	j15267.raw	"Bait:C2orf51 (81027, F05)"	165996290	165996290	1	1
b14170_81027_H06_A_00027_012015_25505.raw	b14170.raw	"Bait:C6orf64 (81027, H06)"	196128118	196128118	1	1
j15293_81027_H06_B_00027_012115_25554.raw	j15293.raw	"Bait:C6orf64 (81027, H06)"	167496105	167496105	1	1
q12313_81027_C02_A_00027_011715_25394.raw	q12313.raw	"Bait:CBFB (81027, C02)"	164159643	164159643	1	1
b14161_81027_C02_B_00027_012015_25483.raw	b14161.raw	"Bait:CBFB (81027, C02)"	186875311	186875311	1	1
j15228_81027_G11_A_00027_011715_25398.raw	j15228.raw	"Bait:CD160 (81027, G11)"	183634934	183634934	1	1
b14139_81027_G11_B_00027_011915_25428.raw	b14139.raw	"Bait:CD160 (81027, G11)"	209392537	209392537	1	1
q10965_81028PEI_D12_A_00028_103014_22380.raw	q10965.raw	"Bait:APOBEC3C (81028PEI, D12)"	169420198	169420198	1	1
q11025_81028PEI_D12_C_00028_110414_22544.raw	q11025.raw	"Bait:APOBEC3C (81028PEI, D12)"	170973951	170973951	1	1
b12744_81028PEI_C05_B_00028_103114_22386.raw	b12744.raw	"Bait:GPX7 (81028PEI, C05)"	190562487	190562487	1	1
j15283_81028PEI_C05_D_00028_012115_25531.raw	j15283.raw	"Bait:GPX7 (81028PEI, C05)"	174142744	174142744	1	1
q10990b_81028PEI_E12_C_00028_110214_22464.raw	q10990b.raw	"Bait:HN1L (81028PEI, E12)"	154323470	154323470	1	1
j13832_81028PEI_E12_B_00028_110314_22521.raw	j13832.raw	"Bait:HN1L (81028PEI, E12)"	178602439	178602439	1	1
b12767_81028PEI_C09_B_00028_110214_22451.raw	b12767.raw	"Bait:HPCAL4 (81028PEI, C09)"	239314578	239314578	1	1
j15285_81028PEI_C09_D_00028_012115_25536.raw	j15285.raw	"Bait:HPCAL4 (81028PEI, C09)"	193940333	193940333	1	1
q11049_81028PEI_G04_C_00028_110514_22610.raw	q11049.raw	"Bait:IFNA10 (81028PEI, G04)"	168687187	168687187	1	1
j15278_81028PEI_G04_D_00028_012115_25517.raw	j15278.raw	"Bait:IFNA10 (81028PEI, G04)"	179592815	179592815	1	1
b12755_81028PEI_H04_A_00028_103114_22412.raw	b12755.raw	"Bait:IFNA6 (81028PEI, H04)"	226244372	226244372	1	1
b13095_81028PEI_H04_C_00028_111814_23203.raw	b13095.raw	"Bait:IFNA6 (81028PEI, H04)"	234641029	234641029	1	1
q11038_81028PEI_D04_C_00028_110414_22580.raw	q11038.raw	"Bait:IFNB1 (81028PEI, D04)"	188435623	188435623	1	1
b13089_81028PEI_D04_C_00028_111814_23185.raw	b13089.raw	"Bait:IFNB1 (81028PEI, D04)"	229157200	229157200	1	1
q10988b_81028PEI_E10_C_00028_110214_22457.raw	q10988b.raw	"Bait:IL18 (81028PEI, E10)"	167120253	167120253	1	1
q11050_81028PEI_E10_C_00028_110514_22612.raw	q11050.raw	"Bait:IL18 (81028PEI, E10)"	157730198	157730198	1	1
j13763_81028PEI_A09_A_00028_103014_22344.raw	j13763.raw	"Bait:KDELR1 (81028PEI, A09)"	195741348	195741348	1	1
q10970_81028PEI_A09_B_00028_103114_22391.raw	q10970.raw	"Bait:KDELR1 (81028PEI, A09)"	187542134	187542134	1	1
b12742_81028PEI_C07_B_00028_103114_22381.raw	b12742.raw	"Bait:APOM (81028PEI, C07)"	192231384	192231384	1	1
j15284_81028PEI_C07_D_00028_012115_25534.raw	j15284.raw	"Bait:APOM (81028PEI, C07)"	201519891	201519891	1	1
j13765_81028PEI_A12_A_00028_103014_22356.raw	j13765.raw	"Bait:LMBRD1 (81028PEI, A12)"	172872365	172872365	1	1
q10968_81028PEI_A12_B_00028_103114_22385.raw	q10968.raw	"Bait:LMBRD1 (81028PEI, A12)"	193855985	193855985	1	1
j13758_81028PEI_A04_A_00028_103014_22329.raw	j13758.raw	"Bait:LOC554223 (81028PEI, A04)"	192930592	192930592	1	1
q10975_81028PEI_A04_B_00028_103114_22404.raw	q10975.raw	"Bait:LOC554223 (81028PEI, A04)"	171436524	171436524	1	1
j13770_81028PEI_B04_A_00028_103014_22366.raw	j13770.raw	"Bait:LY9 (81028PEI, B04)"	181632791	181632791	1	1
q11010_81028PEI_B04_B_00028_110214_22511.raw	q11010.raw	"Bait:LY9 (81028PEI, B04)"	196231389	196231389	1	1
b12752_81028PEI_H01_A_00028_103114_22403.raw	b12752.raw	"Bait:LYZL1 (81028PEI, H01)"	185768960	185768960	1	1
j13823_81028PEI_H01_B_00028_110214_22489.raw	j13823.raw	"Bait:LYZL1 (81028PEI, H01)"	205712899	205712899	1	1
j13761_81028PEI_A07_A_00028_103014_22338.raw	j13761.raw	"Bait:MEAF6 (81028PEI, A07)"	187321672	187321672	1	1
q10972_81028PEI_A07_B_00028_103114_22396.raw	q10972.raw	"Bait:MEAF6 (81028PEI, A07)"	166162388	166162388	1	1
b12757_81028PEI_H08_A_00028_103114_22417.raw	b12757.raw	"Bait:NCS1 (81028PEI, H08)"	183657171	183657171	1	1
b13093_81028PEI_H08_C_00028_111814_23198.raw	b13093.raw	"Bait:NCS1 (81028PEI, H08)"	192524564	192524564	1	1
j13795_81028PEI_G02_A_00028_103114_22424.raw	j13795.raw	"Bait:NDUFB5 (81028PEI, G02)"	190010523	190010523	1	1
q11001_81028PEI_G02_B_00028_110214_22495.raw	q11001.raw	"Bait:NDUFB5 (81028PEI, G02)"	200094318	200094318	1	1
q10964_81028PEI_D09_A_00028_103014_22377.raw	q10964.raw	"Bait:NKIRAS2 (81028PEI, D09)"	175668092	175668092	1	1
j13809_81028PEI_D09_B_00028_110214_22446.raw	j13809.raw	"Bait:NKIRAS2 (81028PEI, D09)"	194942054	194942054	1	1
j13839_81028PEI_E05_B_00028_110314_22538.raw	j13839.raw	"Bait:PLA2G12A (81028PEI, E05)"	184244318	184244318	1	1
q11041_81028PEI_E05_D_00028_110514_22586.raw	q11041.raw	"Bait:PLA2G12A (81028PEI, E05)"	149842307	149842307	1	1
j13769_81028PEI_B03_A_00028_103014_22362.raw	j13769.raw	"Bait:PPM1B (81028PEI, B03)"	178518677	178518677	1	1
q11011_81028PEI_B03_B_00028_110214_22513.raw	q11011.raw	"Bait:PPM1B (81028PEI, B03)"	174846373	174846373	1	1
j13755_81028PEI_A01_A_00028_103014_22324.raw	j13755.raw	"Bait:PTGDS (81028PEI, A01)"	181768823	181768823	1	1
q10978_81028PEI_A01_B_00028_103114_22413.raw	q10978.raw	"Bait:PTGDS (81028PEI, A01)"	160498706	160498706	1	1
q10987b_81028PEI_E09_C_00028_110214_22455.raw	q10987b.raw	"Bait:RAC1 (81028PEI, E09)"	181118343	181118343	1	1
j13835_81028PEI_E09_B_00028_110314_22527.raw	j13835.raw	"Bait:RAC1 (81028PEI, E09)"	184517050	184517050	1	1
b12782_81028PEI_F06_B_00028_110214_22494.raw	b12782.raw	"Bait:BNIP3 (81028PEI, F06)"	216459652	216459652	1	1
q11030_81028PEI_F06_A_00028_110414_22557.raw	q11030.raw	"Bait:BNIP3 (81028PEI, F06)"	183677430	183677430	1	1
b12783_81028PEI_F05_B_00028_110214_22497.raw	b12783.raw	"Bait:RAC2 (81028PEI, F05)"	192934161	192934161	1	1
j15277_81028PEI_F05_D_00028_012115_25515.raw	j15277.raw	"Bait:RAC2 (81028PEI, F05)"	181443984	181443984	1	1
q10981_81028PEI_E01_A_00028_103114_22418.raw	q10981.raw	"Bait:RHOA (81028PEI, E01)"	184808107	184808107	1	1
j13841_81028PEI_E01_B_00028_110314_22545.raw	j13841.raw	"Bait:RHOA (81028PEI, E01)"	196263740	196263740	1	1
j13799_81028PEI_G06_A_00028_103114_22433.raw	j13799.raw	"Bait:RHOH (81028PEI, G06)"	196378426	196378426	1	1
j15280_81028PEI_G06_C_00028_012115_25522.raw	j15280.raw	"Bait:RHOH (81028PEI, G06)"	175886600	175886600	1	1
b13110_81028PEI_G05_C_00028_111814_23236.raw	b13110.raw	"Bait:RNF185 (81028PEI, G05)"	243029425	243029425	1	1
j15279_81028PEI_G05_D_00028_012115_25520.raw	j15279.raw	"Bait:RNF185 (81028PEI, G05)"	174052683	174052683	1	1
j13762_81028PEI_A08_A_00028_103014_22341.raw	j13762.raw	"Bait:RPL18 (81028PEI, A08)"	202390888	202390888	1	1
q10971_81028PEI_A08_B_00028_103114_22394.raw	q10971.raw	"Bait:RPL18 (81028PEI, A08)"	165769188	165769188	1	1
b13086_81028PEI_A10_C_00028_111814_23177.raw	b13086.raw	"Bait:RPS7 (81028PEI, A10)"	227415382	227415382	1	1
b13111_81028PEI_A10_D_00028_111814_23237.raw	b13111.raw	"Bait:RPS7 (81028PEI, A10)"	261403171	261403171	1	1
b12774_81028PEI_C02_B_00028_110214_22472.raw	b12774.raw	"Bait:SEC11C (81028PEI, C02)"	222246927	222246927	1	1
j15282_81028PEI_C02_D_00028_012115_25527.raw	j15282.raw	"Bait:SEC11C (81028PEI, C02)"	179269983	179269983	1	1
