sample_id	raw_file_name	quant_type	source_column	bait_name	condition	is_control	replicate_group	keep	notes
j4246	j4246.raw	Intensity	Intensity j4246					Y	
j4248	j4248.raw	Intensity	Intensity j4248					Y	
j4251	j4251.raw	Intensity	Intensity j4251					Y	
j4252	j4252.raw	Intensity	Intensity j4252					Y	
j4255	j4255.raw	Intensity	Intensity j4255					Y	
j4266	j4266.raw	Intensity	Intensity j4266					Y	
j4269	j4269.raw	Intensity	Intensity j4269					Y	
j4270	j4270.raw	Intensity	Intensity j4270					Y	
j4271	j4271.raw	Intensity	Intensity j4271					Y	
j4273	j4273.raw	Intensity	Intensity j4273					Y	
j4274	j4274.raw	Intensity	Intensity j4274					Y	
j4278	j4278.raw	Intensity	Intensity j4278					Y	
j4279	j4279.raw	Intensity	Intensity j4279					Y	
j4280	j4280.raw	Intensity	Intensity j4280					Y	
j4283	j4283.raw	Intensity	Intensity j4283					Y	
j4284	j4284.raw	Intensity	Intensity j4284					Y	
j4285	j4285.raw	Intensity	Intensity j4285					Y	
j4286	j4286.raw	Intensity	Intensity j4286					Y	
j4294	j4294.raw	Intensity	Intensity j4294					Y	
j4295	j4295.raw	Intensity	Intensity j4295					Y	
j4297	j4297.raw	Intensity	Intensity j4297					Y	
j4298	j4298.raw	Intensity	Intensity j4298					Y	
j4299	j4299.raw	Intensity	Intensity j4299					Y	
j4301	j4301.raw	Intensity	Intensity j4301					Y	
j4303	j4303.raw	Intensity	Intensity j4303					Y	
j4304	j4304.raw	Intensity	Intensity j4304					Y	
j4314	j4314.raw	Intensity	Intensity j4314					Y	
j4315	j4315.raw	Intensity	Intensity j4315					Y	
j4316	j4316.raw	Intensity	Intensity j4316					Y	
j4317	j4317.raw	Intensity	Intensity j4317					Y	
j4318	j4318.raw	Intensity	Intensity j4318					Y	
j6409	j6409.raw	Intensity	Intensity j6409					Y	
j6410	j6410.raw	Intensity	Intensity j6410					Y	
j6411	j6411.raw	Intensity	Intensity j6411					Y	
j6412	j6412.raw	Intensity	Intensity j6412					Y	
j6414	j6414.raw	Intensity	Intensity j6414					Y	
j6415	j6415.raw	Intensity	Intensity j6415					Y	
j6416	j6416.raw	Intensity	Intensity j6416					Y	
j6417	j6417.raw	Intensity	Intensity j6417					Y	
j6418	j6418.raw	Intensity	Intensity j6418					Y	
j6422	j6422.raw	Intensity	Intensity j6422					Y	
j6423	j6423.raw	Intensity	Intensity j6423					Y	
j6424	j6424.raw	Intensity	Intensity j6424					Y	
j6425	j6425.raw	Intensity	Intensity j6425					Y	
j6426	j6426.raw	Intensity	Intensity j6426					Y	
j6427	j6427.raw	Intensity	Intensity j6427					Y	
j6428	j6428.raw	Intensity	Intensity j6428					Y	
j6429	j6429.raw	Intensity	Intensity j6429					Y	
j6431	j6431.raw	Intensity	Intensity j6431					Y	
j6443	j6443.raw	Intensity	Intensity j6443					Y	
j6444	j6444.raw	Intensity	Intensity j6444					Y	
j6445	j6445.raw	Intensity	Intensity j6445					Y	
j6449	j6449.raw	Intensity	Intensity j6449					Y	
j6450	j6450.raw	Intensity	Intensity j6450					Y	
j6451	j6451.raw	Intensity	Intensity j6451					Y	
j6454	j6454.raw	Intensity	Intensity j6454					Y	
j6458	j6458.raw	Intensity	Intensity j6458					Y	
j6459	j6459.raw	Intensity	Intensity j6459					Y	
j6460	j6460.raw	Intensity	Intensity j6460					Y	
j6461	j6461.raw	Intensity	Intensity j6461					Y	
j6462	j6462.raw	Intensity	Intensity j6462					Y	
j6463	j6463.raw	Intensity	Intensity j6463					Y	
j6464	j6464.raw	Intensity	Intensity j6464					Y	
j6465	j6465.raw	Intensity	Intensity j6465					Y	
j6467	j6467.raw	Intensity	Intensity j6467					Y	
j6471	j6471.raw	Intensity	Intensity j6471					Y	
j6472	j6472.raw	Intensity	Intensity j6472					Y	
j6473	j6473.raw	Intensity	Intensity j6473					Y	
j6474	j6474.raw	Intensity	Intensity j6474					Y	
j6475	j6475.raw	Intensity	Intensity j6475					Y	
j6476	j6476.raw	Intensity	Intensity j6476					Y	
j6477	j6477.raw	Intensity	Intensity j6477					Y	
j6478	j6478.raw	Intensity	Intensity j6478					Y	
j6479	j6479.raw	Intensity	Intensity j6479					Y	
j6480	j6480.raw	Intensity	Intensity j6480					Y	
j6486	j6486.raw	Intensity	Intensity j6486					Y	
j6488	j6488.raw	Intensity	Intensity j6488					Y	
j6489	j6489.raw	Intensity	Intensity j6489					Y	
j6490	j6490.raw	Intensity	Intensity j6490					Y	
j6491	j6491.raw	Intensity	Intensity j6491					Y	
j6493	j6493.raw	Intensity	Intensity j6493					Y	
j6494	j6494.raw	Intensity	Intensity j6494					Y	
j6495	j6495.raw	Intensity	Intensity j6495					Y	
j6496	j6496.raw	Intensity	Intensity j6496					Y	
j6500	j6500.raw	Intensity	Intensity j6500					Y	
j6501	j6501.raw	Intensity	Intensity j6501					Y	
j6502	j6502.raw	Intensity	Intensity j6502					Y	
j6503	j6503.raw	Intensity	Intensity j6503					Y	
j6504	j6504.raw	Intensity	Intensity j6504					Y	
j6505	j6505.raw	Intensity	Intensity j6505					Y	
j6506	j6506.raw	Intensity	Intensity j6506					Y	
j6507	j6507.raw	Intensity	Intensity j6507					Y	
j6508	j6508.raw	Intensity	Intensity j6508					Y	
j6514	j6514.raw	Intensity	Intensity j6514					Y	
j6517	j6517.raw	Intensity	Intensity j6517					Y	
j6518	j6518.raw	Intensity	Intensity j6518					Y	
j6519	j6519.raw	Intensity	Intensity j6519					Y	
j6521	j6521.raw	Intensity	Intensity j6521					Y	
j6522	j6522.raw	Intensity	Intensity j6522					Y	
j6523	j6523.raw	Intensity	Intensity j6523					Y	
j6524	j6524.raw	Intensity	Intensity j6524					Y	
j6525	j6525.raw	Intensity	Intensity j6525					Y	
j6526	j6526.raw	Intensity	Intensity j6526					Y	
j9703	j9703.raw	Intensity	Intensity j9703					Y	
j9704	j9704.raw	Intensity	Intensity j9704					Y	
j9705	j9705.raw	Intensity	Intensity j9705					Y	
j9706	j9706.raw	Intensity	Intensity j9706					Y	
j9707	j9707.raw	Intensity	Intensity j9707					Y	
j9708	j9708.raw	Intensity	Intensity j9708					Y	
j9709	j9709.raw	Intensity	Intensity j9709					Y	
j9710	j9710.raw	Intensity	Intensity j9710					Y	
j9711	j9711.raw	Intensity	Intensity j9711					Y	
j9712	j9712.raw	Intensity	Intensity j9712					Y	
j9713	j9713.raw	Intensity	Intensity j9713					Y	
j9714	j9714.raw	Intensity	Intensity j9714					Y	
j9718	j9718.raw	Intensity	Intensity j9718					Y	
j9719	j9719.raw	Intensity	Intensity j9719					Y	
j9721	j9721.raw	Intensity	Intensity j9721					Y	
j9722	j9722.raw	Intensity	Intensity j9722					Y	
j9723	j9723.raw	Intensity	Intensity j9723					Y	
j9724	j9724.raw	Intensity	Intensity j9724					Y	
j9725	j9725.raw	Intensity	Intensity j9725					Y	
j9727	j9727.raw	Intensity	Intensity j9727					Y	
j9728	j9728.raw	Intensity	Intensity j9728					Y	
j9729	j9729.raw	Intensity	Intensity j9729					Y	
j9733	j9733.raw	Intensity	Intensity j9733					Y	
j9734	j9734.raw	Intensity	Intensity j9734					Y	
j9735	j9735.raw	Intensity	Intensity j9735					Y	
j9736	j9736.raw	Intensity	Intensity j9736					Y	
j9737	j9737.raw	Intensity	Intensity j9737					Y	
j9738	j9738.raw	Intensity	Intensity j9738					Y	
j9739	j9739.raw	Intensity	Intensity j9739					Y	
j9740	j9740.raw	Intensity	Intensity j9740					Y	
j9741	j9741.raw	Intensity	Intensity j9741					Y	
j9742	j9742.raw	Intensity	Intensity j9742					Y	
j9743	j9743.raw	Intensity	Intensity j9743					Y	
j9747	j9747.raw	Intensity	Intensity j9747					Y	
j9748	j9748.raw	Intensity	Intensity j9748					Y	
j9749	j9749.raw	Intensity	Intensity j9749					Y	
j9750	j9750.raw	Intensity	Intensity j9750					Y	
j9751	j9751.raw	Intensity	Intensity j9751					Y	
j9752	j9752.raw	Intensity	Intensity j9752					Y	
j9753	j9753.raw	Intensity	Intensity j9753					Y	
j9754	j9754.raw	Intensity	Intensity j9754					Y	
j9755	j9755.raw	Intensity	Intensity j9755					Y	
j9757	j9757.raw	Intensity	Intensity j9757					Y	
j9761	j9761.raw	Intensity	Intensity j9761					Y	
j9762	j9762.raw	Intensity	Intensity j9762					Y	
j9763	j9763.raw	Intensity	Intensity j9763					Y	
j9764	j9764.raw	Intensity	Intensity j9764					Y	
j9765	j9765.raw	Intensity	Intensity j9765					Y	
j9766	j9766.raw	Intensity	Intensity j9766					Y	
j9767	j9767.raw	Intensity	Intensity j9767					Y	
j9768	j9768.raw	Intensity	Intensity j9768					Y	
j9769	j9769.raw	Intensity	Intensity j9769					Y	
j9771	j9771.raw	Intensity	Intensity j9771					Y	
j9776	j9776.raw	Intensity	Intensity j9776					Y	
j9777	j9777.raw	Intensity	Intensity j9777					Y	
j9778	j9778.raw	Intensity	Intensity j9778					Y	
j9784	j9784.raw	Intensity	Intensity j9784					Y	
j9788	j9788.raw	Intensity	Intensity j9788					Y	
j9789	j9789.raw	Intensity	Intensity j9789					Y	
j9790	j9790.raw	Intensity	Intensity j9790					Y	
j9791	j9791.raw	Intensity	Intensity j9791					Y	
j9792	j9792.raw	Intensity	Intensity j9792					Y	
j9793	j9793.raw	Intensity	Intensity j9793					Y	
j9794	j9794.raw	Intensity	Intensity j9794					Y	
j9795	j9795.raw	Intensity	Intensity j9795					Y	
j9796	j9796.raw	Intensity	Intensity j9796					Y	
j9797	j9797.raw	Intensity	Intensity j9797					Y	
j9798	j9798.raw	Intensity	Intensity j9798					Y	
j9799	j9799.raw	Intensity	Intensity j9799					Y	
j9800	j9800.raw	Intensity	Intensity j9800					Y	
j9801	j9801.raw	Intensity	Intensity j9801					Y	
j9802	j9802.raw	Intensity	Intensity j9802					Y	
j9804	j9804.raw	Intensity	Intensity j9804					Y	
j9806	j9806.raw	Intensity	Intensity j9806					Y	
j9807	j9807.raw	Intensity	Intensity j9807					Y	
j9956	j9956.raw	Intensity	Intensity j9956					Y	
j9957	j9957.raw	Intensity	Intensity j9957					Y	
j9958	j9958.raw	Intensity	Intensity j9958					Y	
j9959	j9959.raw	Intensity	Intensity j9959					Y	
j9960	j9960.raw	Intensity	Intensity j9960					Y	
q10517	q10517.raw	Intensity	Intensity q10517					Y	
q10518	q10518.raw	Intensity	Intensity q10518					Y	
q10519	q10519.raw	Intensity	Intensity q10519					Y	
q10520	q10520.raw	Intensity	Intensity q10520					Y	
q10521	q10521.raw	Intensity	Intensity q10521					Y	
q10522	q10522.raw	Intensity	Intensity q10522					Y	
q10523	q10523.raw	Intensity	Intensity q10523					Y	
q10524	q10524.raw	Intensity	Intensity q10524					Y	
q10525	q10525.raw	Intensity	Intensity q10525					Y	
q10526	q10526.raw	Intensity	Intensity q10526					Y	
q10527	q10527.raw	Intensity	Intensity q10527					Y	
q10528	q10528.raw	Intensity	Intensity q10528					Y	
q10529	q10529.raw	Intensity	Intensity q10529					Y	
q10531	q10531.raw	Intensity	Intensity q10531					Y	
q10532	q10532.raw	Intensity	Intensity q10532					Y	
q10533	q10533.raw	Intensity	Intensity q10533					Y	
q10537	q10537.raw	Intensity	Intensity q10537					Y	
q10539	q10539.raw	Intensity	Intensity q10539					Y	
q10540	q10540.raw	Intensity	Intensity q10540					Y	
q10541	q10541.raw	Intensity	Intensity q10541					Y	
q10542	q10542.raw	Intensity	Intensity q10542					Y	
q10543	q10543.raw	Intensity	Intensity q10543					Y	
q10544	q10544.raw	Intensity	Intensity q10544					Y	
q10545	q10545.raw	Intensity	Intensity q10545					Y	
q10546	q10546.raw	Intensity	Intensity q10546					Y	
q10547	q10547.raw	Intensity	Intensity q10547					Y	
q10550	q10550.raw	Intensity	Intensity q10550					Y	
q10551	q10551.raw	Intensity	Intensity q10551					Y	
q10552	q10552.raw	Intensity	Intensity q10552					Y	
q10553	q10553.raw	Intensity	Intensity q10553					Y	
q10554	q10554.raw	Intensity	Intensity q10554					Y	
q10558	q10558.raw	Intensity	Intensity q10558					Y	
q10559	q10559.raw	Intensity	Intensity q10559					Y	
q10560	q10560.raw	Intensity	Intensity q10560					Y	
q10561	q10561.raw	Intensity	Intensity q10561					Y	
q10562	q10562.raw	Intensity	Intensity q10562					Y	
q10567	q10567.raw	Intensity	Intensity q10567					Y	
q10568	q10568.raw	Intensity	Intensity q10568					Y	
q10569	q10569.raw	Intensity	Intensity q10569					Y	
q10570	q10570.raw	Intensity	Intensity q10570					Y	
q10571	q10571.raw	Intensity	Intensity q10571					Y	
q10573	q10573.raw	Intensity	Intensity q10573					Y	
q10574	q10574.raw	Intensity	Intensity q10574					Y	
q10575	q10575.raw	Intensity	Intensity q10575					Y	
q10577	q10577.raw	Intensity	Intensity q10577					Y	
q10654	q10654.raw	Intensity	Intensity q10654					Y	
q10678	q10678.raw	Intensity	Intensity q10678					Y	
q10681	q10681.raw	Intensity	Intensity q10681					Y	
q11337	q11337.raw	Intensity	Intensity q11337					Y	
q11348	q11348.raw	Intensity	Intensity q11348					Y	
q11349	q11349.raw	Intensity	Intensity q11349					Y	
q11353	q11353.raw	Intensity	Intensity q11353					Y	
q11360	q11360.raw	Intensity	Intensity q11360					Y	
q11363	q11363.raw	Intensity	Intensity q11363					Y	
q11368	q11368.raw	Intensity	Intensity q11368					Y	
q11370	q11370.raw	Intensity	Intensity q11370					Y	
q11371	q11371.raw	Intensity	Intensity q11371					Y	
q11372	q11372.raw	Intensity	Intensity q11372					Y	
q11965	q11965.raw	Intensity	Intensity q11965					Y	
q11968	q11968.raw	Intensity	Intensity q11968					Y	
q11969	q11969.raw	Intensity	Intensity q11969					Y	
q11970	q11970.raw	Intensity	Intensity q11970					Y	
q11972	q11972.raw	Intensity	Intensity q11972					Y	
q11973	q11973.raw	Intensity	Intensity q11973					Y	
q11974	q11974.raw	Intensity	Intensity q11974					Y	
q11977	q11977.raw	Intensity	Intensity q11977					Y	
q11978	q11978.raw	Intensity	Intensity q11978					Y	
q11979	q11979.raw	Intensity	Intensity q11979					Y	
q11980	q11980.raw	Intensity	Intensity q11980					Y	
q11981	q11981.raw	Intensity	Intensity q11981					Y	
q11982	q11982.raw	Intensity	Intensity q11982					Y	
q11983	q11983.raw	Intensity	Intensity q11983					Y	
q11988	q11988.raw	Intensity	Intensity q11988					Y	
q11989	q11989.raw	Intensity	Intensity q11989					Y	
q11990	q11990.raw	Intensity	Intensity q11990					Y	
q11992	q11992.raw	Intensity	Intensity q11992					Y	
q11993	q11993.raw	Intensity	Intensity q11993					Y	
q11994	q11994.raw	Intensity	Intensity q11994					Y	
q11995	q11995.raw	Intensity	Intensity q11995					Y	
q11996	q11996.raw	Intensity	Intensity q11996					Y	
q11997	q11997.raw	Intensity	Intensity q11997					Y	
q12001	q12001.raw	Intensity	Intensity q12001					Y	
q12002	q12002.raw	Intensity	Intensity q12002					Y	
q12005	q12005.raw	Intensity	Intensity q12005					Y	
q12006	q12006.raw	Intensity	Intensity q12006					Y	
q12008	q12008.raw	Intensity	Intensity q12008					Y	
q12010	q12010.raw	Intensity	Intensity q12010					Y	
q12011	q12011.raw	Intensity	Intensity q12011					Y	
q12012	q12012.raw	Intensity	Intensity q12012					Y	
q12014	q12014.raw	Intensity	Intensity q12014					Y	
q12015	q12015.raw	Intensity	Intensity q12015					Y	
q12020	q12020.raw	Intensity	Intensity q12020					Y	
q12021	q12021.raw	Intensity	Intensity q12021					Y	
q12022	q12022.raw	Intensity	Intensity q12022					Y	
q12023	q12023.raw	Intensity	Intensity q12023					Y	
q12024	q12024.raw	Intensity	Intensity q12024					Y	
q12026	q12026.raw	Intensity	Intensity q12026					Y	
q12027	q12027.raw	Intensity	Intensity q12027					Y	
q12048	q12048.raw	Intensity	Intensity q12048					Y	
q12049	q12049.raw	Intensity	Intensity q12049					Y	
q12050	q12050.raw	Intensity	Intensity q12050					Y	
q12051	q12051.raw	Intensity	Intensity q12051					Y	
q12052	q12052.raw	Intensity	Intensity q12052					Y	
q12053	q12053.raw	Intensity	Intensity q12053					Y	
q12054	q12054.raw	Intensity	Intensity q12054					Y	
q12055	q12055.raw	Intensity	Intensity q12055					Y	
q12056	q12056.raw	Intensity	Intensity q12056					Y	
q12128	q12128.raw	Intensity	Intensity q12128					Y	
q12133	q12133.raw	Intensity	Intensity q12133					Y	
q12135	q12135.raw	Intensity	Intensity q12135					Y	
q12137	q12137.raw	Intensity	Intensity q12137					Y	
q12138	q12138.raw	Intensity	Intensity q12138					Y	
q12139	q12139.raw	Intensity	Intensity q12139					Y	
q12142	q12142.raw	Intensity	Intensity q12142					Y	
q12143	q12143.raw	Intensity	Intensity q12143					Y	
q12144	q12144.raw	Intensity	Intensity q12144					Y	
q12146	q12146.raw	Intensity	Intensity q12146					Y	
q12148	q12148.raw	Intensity	Intensity q12148					Y	
q12152	q12152.raw	Intensity	Intensity q12152					Y	
q12153	q12153.raw	Intensity	Intensity q12153					Y	
q12550	q12550.raw	Intensity	Intensity q12550					Y	
q12551	q12551.raw	Intensity	Intensity q12551					Y	
q12552	q12552.raw	Intensity	Intensity q12552					Y	
q12553	q12553.raw	Intensity	Intensity q12553					Y	
q12554	q12554.raw	Intensity	Intensity q12554					Y	
q12556	q12556.raw	Intensity	Intensity q12556					Y	
q12557	q12557.raw	Intensity	Intensity q12557					Y	
q12559	q12559.raw	Intensity	Intensity q12559					Y	
q12560	q12560.raw	Intensity	Intensity q12560					Y	
q12561	q12561.raw	Intensity	Intensity q12561					Y	
q12562	q12562.raw	Intensity	Intensity q12562					Y	
q12563	q12563.raw	Intensity	Intensity q12563					Y	
q12566	q12566.raw	Intensity	Intensity q12566					Y	
q12567	q12567.raw	Intensity	Intensity q12567					Y	
q12568	q12568.raw	Intensity	Intensity q12568					Y	
q12569	q12569.raw	Intensity	Intensity q12569					Y	
q12570	q12570.raw	Intensity	Intensity q12570					Y	
q12571	q12571.raw	Intensity	Intensity q12571					Y	
q12572	q12572.raw	Intensity	Intensity q12572					Y	
q12575	q12575.raw	Intensity	Intensity q12575					Y	
q12577	q12577.raw	Intensity	Intensity q12577					Y	
q12578	q12578.raw	Intensity	Intensity q12578					Y	
q12579	q12579.raw	Intensity	Intensity q12579					Y	
q12580	q12580.raw	Intensity	Intensity q12580					Y	
q12581	q12581.raw	Intensity	Intensity q12581					Y	
q12582	q12582.raw	Intensity	Intensity q12582					Y	
q12583	q12583.raw	Intensity	Intensity q12583					Y	
q12584	q12584.raw	Intensity	Intensity q12584					Y	
q12585	q12585.raw	Intensity	Intensity q12585					Y	
q12586	q12586.raw	Intensity	Intensity q12586					Y	
q12590	q12590.raw	Intensity	Intensity q12590					Y	
q12591	q12591.raw	Intensity	Intensity q12591					Y	
q12592	q12592.raw	Intensity	Intensity q12592					Y	
q12593	q12593.raw	Intensity	Intensity q12593					Y	
q12594	q12594.raw	Intensity	Intensity q12594					Y	
q12595	q12595.raw	Intensity	Intensity q12595					Y	
q12626	q12626.raw	Intensity	Intensity q12626					Y	
q12627	q12627.raw	Intensity	Intensity q12627					Y	
q12631	q12631.raw	Intensity	Intensity q12631					Y	
q12632	q12632.raw	Intensity	Intensity q12632					Y	
q12634	q12634.raw	Intensity	Intensity q12634					Y	
q12647	q12647.raw	Intensity	Intensity q12647					Y	
q12648	q12648.raw	Intensity	Intensity q12648					Y	
q12649	q12649.raw	Intensity	Intensity q12649					Y	
q12650	q12650.raw	Intensity	Intensity q12650					Y	
q12652	q12652.raw	Intensity	Intensity q12652					Y	
q12653	q12653.raw	Intensity	Intensity q12653					Y	
q12659	q12659.raw	Intensity	Intensity q12659					Y	
q12660	q12660.raw	Intensity	Intensity q12660					Y	
q12664	q12664.raw	Intensity	Intensity q12664					Y	
q12665	q12665.raw	Intensity	Intensity q12665					Y	
q12666	q12666.raw	Intensity	Intensity q12666					Y	
q12780	q12780.raw	Intensity	Intensity q12780					Y	
q12788	q12788.raw	Intensity	Intensity q12788					Y	
q12796	q12796.raw	Intensity	Intensity q12796					Y	
q12796b	q12796b.raw	Intensity	Intensity q12796b					Y	
q12797	q12797.raw	Intensity	Intensity q12797					Y	
q12798	q12798.raw	Intensity	Intensity q12798					Y	
q12799	q12799.raw	Intensity	Intensity q12799					Y	
q12800b	q12800b.raw	Intensity	Intensity q12800b					Y	
q12801	q12801.raw	Intensity	Intensity q12801					Y	
q12802	q12802.raw	Intensity	Intensity q12802					Y	
q16269	q16269.raw	Intensity	Intensity q16269					Y	
q16271	q16271.raw	Intensity	Intensity q16271					Y	
q16272	q16272.raw	Intensity	Intensity q16272					Y	
q16273	q16273.raw	Intensity	Intensity q16273					Y	
q16274	q16274.raw	Intensity	Intensity q16274					Y	
q16275	q16275.raw	Intensity	Intensity q16275					Y	
q16276	q16276.raw	Intensity	Intensity q16276					Y	
q16277	q16277.raw	Intensity	Intensity q16277					Y	
q16278	q16278.raw	Intensity	Intensity q16278					Y	
q16281	q16281.raw	Intensity	Intensity q16281					Y	
q16282	q16282.raw	Intensity	Intensity q16282					Y	
q16283	q16283.raw	Intensity	Intensity q16283					Y	
q16284	q16284.raw	Intensity	Intensity q16284					Y	
q16285	q16285.raw	Intensity	Intensity q16285					Y	
q16288	q16288.raw	Intensity	Intensity q16288					Y	
q16292	q16292.raw	Intensity	Intensity q16292					Y	
q16293	q16293.raw	Intensity	Intensity q16293					Y	
q16294	q16294.raw	Intensity	Intensity q16294					Y	
q16296	q16296.raw	Intensity	Intensity q16296					Y	
q16297	q16297.raw	Intensity	Intensity q16297					Y	
q16311	q16311.raw	Intensity	Intensity q16311					Y	
q16312	q16312.raw	Intensity	Intensity q16312					Y	
q16314	q16314.raw	Intensity	Intensity q16314					Y	
q16315	q16315.raw	Intensity	Intensity q16315					Y	
q16317	q16317.raw	Intensity	Intensity q16317					Y	
q16318	q16318.raw	Intensity	Intensity q16318					Y	
q16320	q16320.raw	Intensity	Intensity q16320					Y	
q16323	q16323.raw	Intensity	Intensity q16323					Y	
q16324	q16324.raw	Intensity	Intensity q16324					Y	
q16326	q16326.raw	Intensity	Intensity q16326					Y	
q16327	q16327.raw	Intensity	Intensity q16327					Y	
q16328	q16328.raw	Intensity	Intensity q16328					Y	
q16329	q16329.raw	Intensity	Intensity q16329					Y	
q16330	q16330.raw	Intensity	Intensity q16330					Y	
q16331	q16331.raw	Intensity	Intensity q16331					Y	
q16332	q16332.raw	Intensity	Intensity q16332					Y	
q16382	q16382.raw	Intensity	Intensity q16382					Y	
q16383	q16383.raw	Intensity	Intensity q16383					Y	
q16384	q16384.raw	Intensity	Intensity q16384					Y	
q16386	q16386.raw	Intensity	Intensity q16386					Y	
q16387	q16387.raw	Intensity	Intensity q16387					Y	
q16388	q16388.raw	Intensity	Intensity q16388					Y	
q16393	q16393.raw	Intensity	Intensity q16393					Y	
q16395	q16395.raw	Intensity	Intensity q16395					Y	
q16396	q16396.raw	Intensity	Intensity q16396					Y	
q16397	q16397.raw	Intensity	Intensity q16397					Y	
q16398	q16398.raw	Intensity	Intensity q16398					Y	
q16405	q16405.raw	Intensity	Intensity q16405					Y	
q16406	q16406.raw	Intensity	Intensity q16406					Y	
q16408	q16408.raw	Intensity	Intensity q16408					Y	
q16544	q16544.raw	Intensity	Intensity q16544					Y	
q16545	q16545.raw	Intensity	Intensity q16545					Y	
q16546	q16546.raw	Intensity	Intensity q16546					Y	
q16547	q16547.raw	Intensity	Intensity q16547					Y	
q16548	q16548.raw	Intensity	Intensity q16548					Y	
q16549	q16549.raw	Intensity	Intensity q16549					Y	
q16550	q16550.raw	Intensity	Intensity q16550					Y	
q16555	q16555.raw	Intensity	Intensity q16555					Y	
q16556	q16556.raw	Intensity	Intensity q16556					Y	
q16557	q16557.raw	Intensity	Intensity q16557					Y	
q16559	q16559.raw	Intensity	Intensity q16559					Y	
q16560	q16560.raw	Intensity	Intensity q16560					Y	
q16561	q16561.raw	Intensity	Intensity q16561					Y	
q16562	q16562.raw	Intensity	Intensity q16562					Y	
q16563	q16563.raw	Intensity	Intensity q16563					Y	
q16617	q16617.raw	Intensity	Intensity q16617					Y	
q16619	q16619.raw	Intensity	Intensity q16619					Y	
q16621	q16621.raw	Intensity	Intensity q16621					Y	
q16622	q16622.raw	Intensity	Intensity q16622					Y	
q16623	q16623.raw	Intensity	Intensity q16623					Y	
q16624	q16624.raw	Intensity	Intensity q16624					Y	
q16625	q16625.raw	Intensity	Intensity q16625					Y	
q16626	q16626.raw	Intensity	Intensity q16626					Y	
q16632	q16632.raw	Intensity	Intensity q16632					Y	
q16638	q16638.raw	Intensity	Intensity q16638					Y	
q16639	q16639.raw	Intensity	Intensity q16639					Y	
q16640	q16640.raw	Intensity	Intensity q16640					Y	
q16641	q16641.raw	Intensity	Intensity q16641					Y	
q16642	q16642.raw	Intensity	Intensity q16642					Y	
q16643	q16643.raw	Intensity	Intensity q16643					Y	
q16644	q16644.raw	Intensity	Intensity q16644					Y	
q16645	q16645.raw	Intensity	Intensity q16645					Y	
q16646	q16646.raw	Intensity	Intensity q16646					Y	
q16647	q16647.raw	Intensity	Intensity q16647					Y	
q16650	q16650.raw	Intensity	Intensity q16650					Y	
q16656	q16656.raw	Intensity	Intensity q16656					Y	
q16657	q16657.raw	Intensity	Intensity q16657					Y	
q16658	q16658.raw	Intensity	Intensity q16658					Y	
q16659	q16659.raw	Intensity	Intensity q16659					Y	
q16660	q16660.raw	Intensity	Intensity q16660					Y	
q16661	q16661.raw	Intensity	Intensity q16661					Y	
q16662	q16662.raw	Intensity	Intensity q16662					Y	
q16663	q16663.raw	Intensity	Intensity q16663					Y	
q16664	q16664.raw	Intensity	Intensity q16664					Y	
q18776	q18776.raw	Intensity	Intensity q18776					Y	
q18777	q18777.raw	Intensity	Intensity q18777					Y	
q18781	q18781.raw	Intensity	Intensity q18781					Y	
q18782	q18782.raw	Intensity	Intensity q18782					Y	
q18783	q18783.raw	Intensity	Intensity q18783					Y	
q18785	q18785.raw	Intensity	Intensity q18785					Y	
q18787	q18787.raw	Intensity	Intensity q18787					Y	
q18789	q18789.raw	Intensity	Intensity q18789					Y	
q18790	q18790.raw	Intensity	Intensity q18790					Y	
q18791	q18791.raw	Intensity	Intensity q18791					Y	
q18792	q18792.raw	Intensity	Intensity q18792					Y	
q18794	q18794.raw	Intensity	Intensity q18794					Y	
q18796	q18796.raw	Intensity	Intensity q18796					Y	
q18798	q18798.raw	Intensity	Intensity q18798					Y	
q18799	q18799.raw	Intensity	Intensity q18799					Y	
q18800	q18800.raw	Intensity	Intensity q18800					Y	
q18801	q18801.raw	Intensity	Intensity q18801					Y	
q18802	q18802.raw	Intensity	Intensity q18802					Y	
q18803	q18803.raw	Intensity	Intensity q18803					Y	
q18804	q18804.raw	Intensity	Intensity q18804					Y	
q18808	q18808.raw	Intensity	Intensity q18808					Y	
q18809	q18809.raw	Intensity	Intensity q18809					Y	
q18810	q18810.raw	Intensity	Intensity q18810					Y	
q18811	q18811.raw	Intensity	Intensity q18811					Y	
q18813	q18813.raw	Intensity	Intensity q18813					Y	
q18814	q18814.raw	Intensity	Intensity q18814					Y	
q18815	q18815.raw	Intensity	Intensity q18815					Y	
q18817	q18817.raw	Intensity	Intensity q18817					Y	
q18818	q18818.raw	Intensity	Intensity q18818					Y	
q18819	q18819.raw	Intensity	Intensity q18819					Y	
q18822	q18822.raw	Intensity	Intensity q18822					Y	
q18824	q18824.raw	Intensity	Intensity q18824					Y	
q18825	q18825.raw	Intensity	Intensity q18825					Y	
q18826	q18826.raw	Intensity	Intensity q18826					Y	
q18828	q18828.raw	Intensity	Intensity q18828					Y	
q18830	q18830.raw	Intensity	Intensity q18830					Y	
q18831	q18831.raw	Intensity	Intensity q18831					Y	
q18832	q18832.raw	Intensity	Intensity q18832					Y	
q18835	q18835.raw	Intensity	Intensity q18835					Y	
